,sex,month,fips,year,deaths,deaths.pred,pop.adj,rate.adj,cause,sex.long,deaths.added.median,deaths.added.mean,deaths.added.ll,deaths.added.ul,deaths.added.two.deg.median,deaths.added.two.deg.mean,deaths.added.two.deg.ll,deaths.added.two.deg.ul,month.short,full_name,code_name,perc.mean,perc.ul,perc.ll
896,2,4,24,2016,811,838.0333333,3100814.108,0.000270262,Cardiopulmonary,Female,-2.080033311,-2.168455213,-5.633097302,1.230603026,-4.122013899,-4.295648681,-11.17761321,2.487715088,Apr,Maryland,MD,-0.002673804,0.00151739,-0.006945866
897,2,4,25,2016,921,951.7,3504759.634,0.000271545,Cardiopulmonary,Female,-4.991952837,-4.991635955,-9.279796633,-0.983337746,-9.935105558,-9.930321679,-18.44933889,-1.9334104,Apr,Massachusetts,MA,-0.0054198,-0.001067685,-0.010075784
898,2,4,26,2016,1804,1864.133333,5043590.511,0.000369604,Cardiopulmonary,Female,-3.069910153,-3.00139136,-9.226258475,3.209378829,-6.113280947,-5.954523171,-18.33980583,6.49255658,Apr,Michigan,MI,-0.001663742,0.001779035,-0.005114334
899,2,4,27,2016,626,646.8666667,2770162.261,0.000233512,Cardiopulmonary,Female,-3.397477478,-3.401327344,-5.985337263,-1.055202444,-6.769290583,-6.772795631,-11.90252158,-2.089563397,Apr,Minnesota,MN,-0.00543343,-0.001685627,-0.009561242
900,2,4,28,2016,550,568.3333333,1540005.674,0.000369046,Cardiopulmonary,Female,-5.130306324,-5.134811722,-7.336580098,-2.813902156,-10.1887915,-10.2010275,-14.5479624,-5.58294013,Apr,Mississippi,MS,-0.009336021,-0.005116186,-0.013339237
901,2,4,29,2016,1081,1117.033333,3100527.513,0.000360272,Cardiopulmonary,Female,-6.618192698,-6.599035866,-10.30552428,-2.804623044,-13.17515462,-13.13052514,-20.50450704,-5.572971452,Apr,Missouri,MO,-0.006104566,-0.002594471,-0.009533325
902,2,4,30,2016,183,189.1,517040.0323,0.000365736,Cardiopulmonary,Female,0.214861882,0.219149837,-0.71499782,1.209448457,0.443357819,0.457725097,-1.409760765,2.444014278,Apr,Montana,MT,0.00119754,0.006609008,-0.003907092
903,2,4,31,2016,310,320.3333333,955519.0539,0.000335245,Cardiopulmonary,Female,-1.340421984,-1.336065828,-2.592835202,-0.020346108,-2.664704961,-2.653486059,-5.15439688,-0.030805462,Apr,Nebraska,NE,-0.00430989,-6.56E-05,-0.008363985
904,2,4,32,2016,381,393.7,1461692.626,0.000269345,Cardiopulmonary,Female,-1.457736207,-1.421882933,-3.284954702,0.615344006,-2.893244853,-2.814123039,-6.519348084,1.245229025,Apr,Nevada,NV,-0.003731976,0.001615076,-0.008621928
905,2,4,33,2016,193,199.4333333,673743.9685,0.000296008,Cardiopulmonary,Female,-1.439062787,-1.411973859,-2.58793569,-0.197829923,-2.85533612,-2.801088367,-5.134800056,-0.387839352,Apr,New Hampshire,NH,-0.007315927,-0.001025026,-0.013408993
906,2,4,34,2016,1385,1431.166667,4578185.726,0.000312606,Cardiopulmonary,Female,-12.94039759,-13.05615901,-19.03595459,-7.545492416,-25.74705899,-25.96291109,-37.77368404,-15.01816373,Apr,New Jersey,NJ,-0.00942683,-0.005448009,-0.013744372
907,2,4,35,2016,323,333.7666667,1050537.243,0.00031771,Cardiopulmonary,Female,-1.870499328,-1.890583168,-3.812828207,0.028688869,-3.694226299,-3.746280528,-7.550916546,0.084622645,Apr,New Mexico,NM,-0.005853199,8.88E-05,-0.011804422
908,2,4,36,2016,3001,3101.033333,10162171.56,0.000305155,Cardiopulmonary,Female,-19.90723296,-19.88141766,-31.55174259,-8.321188563,-39.6555266,-39.57553539,-62.66448343,-16.59285006,Apr,New York,NY,-0.006624931,-0.002772805,-0.010513743
909,2,4,37,2016,1384,1430.133333,5203176.48,0.000274858,Cardiopulmonary,Female,-9.716850651,-9.72915802,-14.70741481,-4.774314078,-19.31700287,-19.33741914,-29.21476019,-9.447739996,Apr,North Carolina,NC,-0.007029738,-0.003449649,-0.010626745
910,2,4,38,2016,111,114.7,368811.161,0.000310999,Cardiopulmonary,Female,-0.284106877,-0.299533358,-0.864694873,0.215790483,-0.564716961,-0.594245565,-1.721972524,0.43249485,Apr,North Dakota,ND,-0.002698499,0.001944058,-0.007790044
911,2,4,39,2016,2107,2177.233333,5923285.923,0.000367572,Cardiopulmonary,Female,-6.372048545,-6.457737834,-13.76161023,0.895565162,-12.68312047,-12.84975798,-27.41763724,1.848805242,Apr,Ohio,OH,-0.003064897,0.000425043,-0.006531376
912,2,4,4,2016,865,893.8333333,3479432.797,0.000256891,Cardiopulmonary,Female,0.790038731,0.789549888,-2.993009094,4.800660953,1.614648142,1.627932933,-5.948953298,9.658904688,Apr,Arizona,AZ,0.000912774,0.005549897,-0.003460126
913,2,4,40,2016,697,720.2333333,1978724.58,0.000363989,Cardiopulmonary,Female,-3.612469963,-3.626093819,-6.315729594,-0.872718609,-7.192229538,-7.216651168,-12.56839992,-1.713307668,Apr,Oklahoma,OK,-0.00520243,-0.001252107,-0.009061305
914,2,4,41,2016,514,531.1333333,2061262.914,0.000257674,Cardiopulmonary,Female,-3.386160672,-3.360642015,-5.855660761,-0.798427289,-6.712736599,-6.65572061,-11.59208242,-1.548974492,Apr,Oregon,OR,-0.006538214,-0.00155336,-0.011392336
915,2,4,42,2016,2358,2436.6,6525454.27,0.000373399,Cardiopulmonary,Female,-14.53088821,-14.46177022,-22.94798543,-5.504931153,-28.94931474,-28.79481102,-45.65977458,-10.95028019,Apr,Pennsylvania,PA,-0.006133066,-0.002334576,-0.00973197
916,2,4,44,2016,187,193.2333333,543502.3228,0.000355534,Cardiopulmonary,Female,-1.163064505,-1.15521038,-2.329990129,0.05211334,-2.30206286,-2.283398858,-4.608239383,0.130709549,Apr,Rhode Island,RI,-0.006177596,0.000278681,-0.01245984
917,2,4,45,2016,713,736.7666667,2547079.712,0.000289259,Cardiopulmonary,Female,-7.989738083,-7.936240464,-10.89009217,-4.813776527,-15.86976877,-15.75975862,-21.60476726,-9.566730377,Apr,South Carolina,SC,-0.011130772,-0.00675144,-0.015273622
918,2,4,46,2016,138,142.6,428719.2721,0.000332619,Cardiopulmonary,Female,-0.117219404,-0.129555283,-0.87224184,0.616407755,-0.226834646,-0.247373548,-1.727253573,1.246612272,Apr,South Dakota,SD,-0.000938806,0.004466723,-0.006320593
919,2,4,47,2016,1130,1167.666667,3404302.398,0.000342997,Cardiopulmonary,Female,-7.451836284,-7.442846567,-11.22840337,-3.486392902,-14.83523853,-14.8144475,-22.32386464,-6.951433451,Apr,Tennessee,TN,-0.00658659,-0.003085303,-0.00993664
920,2,4,48,2016,3090,3193,13997441.9,0.000228113,Cardiopulmonary,Female,-20.21051948,-20.05660889,-30.73968479,-9.692308184,-40.19583144,-39.90332301,-61.07745474,-19.26051577,Apr,Texas,TX,-0.006490812,-0.003136669,-0.009948118
921,2,4,49,2016,316,326.5333333,1510844.395,0.000216126,Cardiopulmonary,Female,0.340286015,0.328529754,-1.588993571,2.177269371,0.716507864,0.690118231,-3.148736644,4.400420418,Apr,Utah,UT,0.001039651,0.006890093,-0.005028461
922,2,4,5,2016,569,587.9666667,1519523.453,0.000386941,Cardiopulmonary,Female,-3.397846055,-3.391246837,-5.637145816,-1.156449489,-6.754303971,-6.735182737,-11.17769758,-2.27772633,Apr,Arkansas,AR,-0.005960012,-0.002032424,-0.00990711
923,2,4,50,2016,103,106.4333333,316350.4834,0.000336441,Cardiopulmonary,Female,-0.522127787,-0.521787179,-1.259972368,0.246738707,-1.039246006,-1.034713031,-2.501619328,0.497089578,Apr,Vermont,VT,-0.005065895,0.002395521,-0.012232741
924,2,4,51,2016,1060,1095.333333,4272120.589,0.000256391,Cardiopulmonary,Female,-6.577610999,-6.58478933,-10.87196539,-2.192753429,-13.08177305,-13.09062823,-21.60788435,-4.357914471,Apr,Virginia,VA,-0.006212065,-0.002068635,-0.010256571
925,2,4,53,2016,835,862.8333333,3636226.161,0.000237288,Cardiopulmonary,Female,-7.339978034,-7.33244217,-10.885863,-3.882866157,-14.56932059,-14.55981354,-21.6208034,-7.68960248,Apr,Washington,WA,-0.008781368,-0.004650139,-0.013036962
926,2,4,54,2016,395,408.1666667,926457.2498,0.000440567,Cardiopulmonary,Female,-1.452207288,-1.475455496,-3.366840355,0.174773841,-2.887991063,-2.930003862,-6.698728574,0.375698628,Apr,West Virginia,WV,-0.00373533,0.000442465,-0.008523646
927,2,4,55,2016,860,888.6666667,2904962.402,0.000305913,Cardiopulmonary,Female,-4.233993593,-4.285669795,-7.880820613,-0.753660486,-8.431819286,-8.526045881,-15.66790655,-1.468565171,Apr,Wisconsin,WI,-0.004983337,-0.000876349,-0.009163745
928,2,4,56,2016,67,69.23333333,286657.281,0.00024152,Cardiopulmonary,Female,-0.089763657,-0.090941,-0.55712037,0.394290108,-0.170765385,-0.173767105,-1.098971976,0.79776136,Apr,Wyoming,WY,-0.001357328,0.005884927,-0.008315229
929,2,4,6,2016,4458,4606.6,19747150.57,0.000233279,Cardiopulmonary,Female,-39.57086078,-39.43371879,-53.92894459,-24.16325294,-78.74876637,-78.45157013,-107.1872028,-48.13625103,Apr,California,CA,-0.008845608,-0.0054202,-0.012097116
930,2,4,8,2016,595,614.8333333,2747633.596,0.000223768,Cardiopulmonary,Female,-0.663736174,-0.627683019,-3.255932863,1.890898295,-1.295327114,-1.225538134,-6.456225164,3.813792849,Apr,Colorado,CO,-0.001054929,0.00317798,-0.005472156
931,2,4,9,2016,574,593.1333333,1832185.911,0.00032373,Cardiopulmonary,Female,-4.99121323,-4.970401336,-7.72924777,-2.273446626,-9.918590105,-9.878731164,-15.34118299,-4.533930707,Apr,Connecticut,CT,-0.008659236,-0.003960708,-0.013465588
932,2,5,1,2016,929,929,2507530.028,0.000370484,Cardiopulmonary,Female,-4.221159379,-4.257142207,-8.023499214,-0.512609526,-8.384681349,-8.456349959,-15.91011713,-1.007900963,May,Alabama,AL,-0.0045825,-0.000551786,-0.008636705
933,2,5,10,2016,134,134,491108.2554,0.000272852,Cardiopulmonary,Female,-0.272307517,-0.276981264,-1.225243478,0.582555364,-0.5349657,-0.542953923,-2.427947554,1.172399545,May,Delaware,DE,-0.002067024,0.004347428,-0.009143608
934,2,5,11,2016,83,83,357567.812,0.000232124,Cardiopulmonary,Female,-0.227811769,-0.227131319,-0.807110935,0.331851359,-0.447944204,-0.447118588,-1.595027101,0.674894898,May,District of Columbia,DC,-0.002736522,0.003998209,-0.009724228
935,2,5,12,2016,3348,3348,10527336.72,0.000318029,Cardiopulmonary,Female,-20.73104734,-20.99582588,-36.92877249,-5.565868893,-41.26156728,-41.7801309,-73.42513896,-11.07029331,May,Florida,FL,-0.006271155,-0.001662446,-0.011030099
936,2,5,13,2016,1197,1197,5285177.784,0.000226482,Cardiopulmonary,Female,-4.026146395,-4.046199192,-8.676615346,0.584398354,-8.018875226,-8.051101032,-17.2583871,1.200139912,May,Georgia,GA,-0.003380283,0.000488219,-0.007248634
937,2,5,16,2016,211,211,838451.2153,0.000251654,Cardiopulmonary,Female,0.361859483,0.375285179,-0.826113196,1.591088601,0.731842381,0.769533106,-1.630917081,3.206925416,May,Idaho,ID,0.001778603,0.007540704,-0.003915228
938,2,5,17,2016,1767,1767,6512724.931,0.000271315,Cardiopulmonary,Female,-4.562031027,-4.535002948,-10.84843061,1.7639127,-9.083796108,-9.025186998,-21.59982858,3.538326644,May,Illinois,IL,-0.002566499,0.000998253,-0.006139463
939,2,5,18,2016,998,998,3362982.365,0.00029676,Cardiopulmonary,Female,-3.155952771,-3.129944072,-6.320805806,0.509895964,-6.287999354,-6.227927809,-12.58691956,1.030962345,May,Indiana,IN,-0.003136217,0.000510918,-0.006333473
940,2,5,19,2016,480,480,1575246.224,0.000304714,Cardiopulmonary,Female,-2.071417785,-2.108564207,-4.16150305,-0.346831366,-4.124686392,-4.19155964,-8.27189411,-0.667477247,May,Iowa,IA,-0.004392842,-0.000722565,-0.008669798
941,2,5,20,2016,434,434,1459387.387,0.000297385,Cardiopulmonary,Female,-1.001652682,-1.010461509,-2.79926574,0.750617962,-1.98644291,-2.004845687,-5.555627709,1.514109963,May,Kansas,KS,-0.002328252,0.001729534,-0.006449921
942,2,5,21,2016,695,695,2250029.699,0.000308885,Cardiopulmonary,Female,-2.113578851,-2.148195975,-4.548600814,0.395238294,-4.200874564,-4.269758949,-9.051802194,0.809780993,May,Kentucky,KY,-0.003090929,0.000568688,-0.006544749
943,2,5,22,2016,715,715,2391811.339,0.000298937,Cardiopulmonary,Female,-4.503124285,-4.525641337,-7.606620021,-1.453713222,-8.957038848,-8.989383286,-15.09763623,-2.878167835,May,Louisiana,LA,-0.006329568,-0.002033165,-0.010638629
944,2,5,23,2016,249,249,678814.4367,0.000366816,Cardiopulmonary,Female,-0.827699569,-0.816449698,-2.103972542,0.549243502,-1.639113281,-1.615499903,-4.173053079,1.109489355,May,Maine,ME,-0.003278914,0.002205797,-0.008449689
945,2,5,24,2016,830,830,3101385.313,0.000267622,Cardiopulmonary,Female,-0.604832492,-0.619000684,-4.086300639,2.692307311,-1.167085316,-1.206029764,-8.109863933,5.424822601,May,Maryland,MD,-0.000745784,0.003243744,-0.004923254
946,2,5,25,2016,897,897,3505429.532,0.000255889,Cardiopulmonary,Female,-2.692282145,-2.794480594,-7.107903068,1.594556371,-5.358938516,-5.557511494,-14.12905153,3.21366824,May,Massachusetts,MA,-0.003115363,0.001777655,-0.007924084
947,2,5,26,2016,1734,1734,5043567.04,0.000343804,Cardiopulmonary,Female,1.11462598,1.280003171,-4.555612312,7.328696758,2.254504833,2.590715449,-9.082874923,14.71157747,May,Michigan,MI,0.000738179,0.004226469,-0.002627227
948,2,5,27,2016,574,574,2771221.636,0.000207129,Cardiopulmonary,Female,-2.035121372,-2.064611226,-4.378921954,0.045331211,-4.049039262,-4.102425091,-8.70474837,0.111148471,May,Minnesota,MN,-0.003596884,7.90E-05,-0.007628784
949,2,5,28,2016,537,537,1539969.413,0.000348708,Cardiopulmonary,Female,-3.549748233,-3.49918689,-5.723600009,-1.122077323,-7.05288996,-6.951239339,-11.36308792,-2.214228326,May,Mississippi,MS,-0.006516177,-0.002089529,-0.010658473
950,2,5,29,2016,1012,1012,3100740.319,0.000326374,Cardiopulmonary,Female,-3.502716007,-3.485668742,-7.096746825,0.26346545,-6.979695246,-6.938983262,-14.11314265,0.555091334,May,Missouri,MO,-0.003444337,0.000260341,-0.007012596
951,2,5,30,2016,157,157,517385.9579,0.000303449,Cardiopulmonary,Female,0.334364581,0.344681773,-0.428697348,1.107182748,0.676437431,0.699729578,-0.844015231,2.223967587,May,Montana,MT,0.002195425,0.007052119,-0.002730556
952,2,5,31,2016,281,281,955973.4448,0.000293941,Cardiopulmonary,Female,-0.934083041,-0.970604618,-2.141480866,0.229090152,-1.852330064,-1.925280617,-4.253376765,0.466996625,May,Nebraska,NE,-0.003454109,0.000815267,-0.007620928
953,2,5,32,2016,380,380,1463837.856,0.000259592,Cardiopulmonary,Female,-0.236148341,-0.242230399,-2.086096974,1.656628713,-0.446934146,-0.459830242,-4.131293273,3.336036421,May,Nevada,NV,-0.000637448,0.004359549,-0.005489729
954,2,5,33,2016,190,190,673836.5705,0.000281967,Cardiopulmonary,Female,-0.889499578,-0.902206625,-1.990656178,0.237390459,-1.769223758,-1.792008645,-3.954523642,0.484336177,May,New Hampshire,NH,-0.004748456,0.001249423,-0.010477138
955,2,5,34,2016,1317,1317,4577463.716,0.000287714,Cardiopulmonary,Female,-7.885227019,-7.83997669,-13.1911538,-2.331748464,-15.71062372,-15.60522154,-26.23068209,-4.636124587,May,New Jersey,NJ,-0.005952906,-0.0017705,-0.010016062
956,2,5,35,2016,287,287,1050444.235,0.000273218,Cardiopulmonary,Female,-0.78935876,-0.774818271,-2.551862687,0.993841411,-1.561031129,-1.52512348,-5.0557937,2.014539707,May,New Mexico,NM,-0.002699715,0.003462862,-0.008891508
957,2,5,36,2016,2878,2878,10160074.73,0.000283266,Cardiopulmonary,Female,-11.72023171,-11.81099576,-22.69585353,-0.991747658,-23.3237133,-23.50695144,-45.15405326,-1.965556002,May,New York,NY,-0.00410389,-0.000344596,-0.007885981
958,2,5,37,2016,1410,1410,5208412.747,0.000270716,Cardiopulmonary,Female,-5.933707376,-5.988235523,-11.08005082,-0.843977114,-11.81389813,-11.90179913,-22.0275683,-1.640634527,May,North Carolina,NC,-0.004246976,-0.000598565,-0.007858192
959,2,5,38,2016,96,96,368892.4226,0.000260238,Cardiopulmonary,Female,-0.035440056,-0.047833186,-0.560487583,0.410593419,-0.068758456,-0.091036907,-1.109908049,0.824135156,May,North Dakota,ND,-0.000498262,0.004277015,-0.005838412
960,2,5,39,2016,1965,1965,5922982.541,0.000331759,Cardiopulmonary,Female,-0.528314125,-0.513354868,-7.021345072,6.333357357,-1.022943101,-0.987916403,-13.99120922,12.72438214,May,Ohio,OH,-0.000261249,0.003223083,-0.003573204
961,2,5,4,2016,793,793,3483726.673,0.00022763,Cardiopulmonary,Female,2.063757007,2.059646731,-1.363359493,5.479582571,4.167207998,4.16582701,-2.670185637,11.02945266,May,Arizona,AZ,0.002597285,0.00690994,-0.001719243
962,2,5,40,2016,692,692,1979182.451,0.000349639,Cardiopulmonary,Female,-1.403709664,-1.413792363,-3.964452541,0.92140592,-2.791685638,-2.81042664,-7.903316514,1.866776424,May,Oklahoma,OK,-0.002043053,0.001331511,-0.005728978
963,2,5,41,2016,559,559,2063812.84,0.000270858,Cardiopulmonary,Female,-2.153715212,-2.077789012,-4.679638417,0.706005531,-4.268430155,-4.110835283,-9.289437824,1.453899409,May,Oregon,OR,-0.003716975,0.001262979,-0.008371446
964,2,5,42,2016,2147,2147,6524258.375,0.00032908,Cardiopulmonary,Female,-7.667525902,-7.625737954,-15.08795277,0.108537631,-15.29408117,-15.188062,-30.02467462,0.244324353,May,Pennsylvania,PA,-0.003551811,5.06E-05,-0.007027458
965,2,5,44,2016,170,170,543424.4249,0.000312831,Cardiopulmonary,Female,-0.72391235,-0.747983624,-1.697923651,0.288202839,-1.430419928,-1.47508594,-3.354192701,0.590891968,May,Rhode Island,RI,-0.004399904,0.001695311,-0.009987786
966,2,5,45,2016,709,709,2550077.864,0.000278031,Cardiopulmonary,Female,-5.579218427,-5.603131042,-8.491745096,-2.512340561,-11.09694861,-11.13849657,-16.86049902,-5.002335091,May,South Carolina,SC,-0.007902865,-0.003543499,-0.011977073
967,2,5,46,2016,117,117,428946.1682,0.000272761,Cardiopulmonary,Female,-0.011990473,-0.01677088,-0.686352257,0.625276017,-0.016371462,-0.026054821,-1.36205105,1.258707559,May,South Dakota,SD,-0.000143341,0.005344239,-0.005866259
968,2,5,47,2016,1118,1118,3406451.896,0.000328201,Cardiopulmonary,Female,-3.914668028,-3.957037701,-7.774832891,0.081832695,-7.793052693,-7.869662255,-15.4840824,0.176366713,May,Tennessee,TN,-0.00353939,7.32E-05,-0.006954233
969,2,5,48,2016,2997,2997,14014010.13,0.000213857,Cardiopulmonary,Female,-9.906006105,-9.921385033,-20.69914495,0.714623409,-19.73859591,-19.74314798,-41.2073104,1.477594747,May,Texas,TX,-0.003310439,0.000238446,-0.006906622
970,2,5,49,2016,269,269,1513044.496,0.000177787,Cardiopulmonary,Female,0.484212017,0.486804896,-1.070329654,2.023900484,0.989154165,0.995683182,-2.118826255,4.074768362,May,Utah,UT,0.001809684,0.007523794,-0.003978921
971,2,5,5,2016,561,561,1519941.671,0.000369093,Cardiopulmonary,Female,-1.692993875,-1.693976299,-3.912808797,0.614805611,-3.365688579,-3.368178609,-7.789264201,1.233572164,May,Arkansas,AR,-0.003019566,0.00109591,-0.006974704
972,2,5,50,2016,90,90,316240.5897,0.000284593,Cardiopulmonary,Female,-0.257157261,-0.254164039,-0.90627013,0.440601498,-0.506792746,-0.500268012,-1.793459344,0.890464387,May,Vermont,VT,-0.002824045,0.004895572,-0.010069668
973,2,5,51,2016,1142,1142,4273530.13,0.000267226,Cardiopulmonary,Female,-4.737724922,-4.68520369,-9.522304465,-0.070874509,-9.436086251,-9.32245013,-18.94088148,-0.129020354,May,Virginia,VA,-0.00410263,-6.21E-05,-0.00833827
974,2,5,53,2016,849,849,3641321.041,0.000233157,Cardiopulmonary,Female,-5.179482955,-5.150712498,-8.637348587,-1.692061793,-10.30349318,-10.24314775,-17.17917352,-3.368351827,May,Washington,WA,-0.006066799,-0.001993006,-0.010173555
975,2,5,54,2016,363,363,925817.5891,0.000392086,Cardiopulmonary,Female,-0.325341657,-0.307838219,-1.978237542,1.354559097,-0.641440644,-0.601604354,-3.935375738,2.738267802,May,West Virginia,WV,-0.000848039,0.003731568,-0.00544969
976,2,5,55,2016,797,797,2905116.486,0.000274344,Cardiopulmonary,Female,-2.114676794,-2.077416035,-5.270764231,1.008510831,-4.216632477,-4.132535894,-10.49302581,2.027985984,May,Wisconsin,WI,-0.002606545,0.001265384,-0.006613255
977,2,5,56,2016,60,60,286608.4511,0.000209345,Cardiopulmonary,Female,0.078365932,0.078442399,-0.332614604,0.524982671,0.162975387,0.163404773,-0.655252011,1.057589811,May,Wyoming,WY,0.001307373,0.008749711,-0.005543577
978,2,5,6,2016,4262,4262,19751808.76,0.000215778,Cardiopulmonary,Female,-21.92396092,-21.88464716,-35.08609638,-7.526151235,-43.68272763,-43.60044423,-69.83228314,-14.9679374,May,California,CA,-0.00513483,-0.001765873,-0.008232308
979,2,5,8,2016,574,574,2751117.676,0.000208642,Cardiopulmonary,Female,0.58791708,0.501099563,-2.197725362,3.072335399,1.183202825,1.01900437,-4.360096065,6.187664767,May,Colorado,CO,0.000872996,0.005352501,-0.00382879
980,2,5,9,2016,501,501,1831520.58,0.000273543,Cardiopulmonary,Female,-3.427734727,-3.39695783,-5.922192717,-0.914300923,-6.813826331,-6.751244123,-11.75343591,-1.809540605,May,Connecticut,CT,-0.006780355,-0.001824952,-0.011820744
981,2,6,1,2016,851,879.3666667,2507714,0.000350665,Cardiopulmonary,Female,-0.26518303,-0.258957928,-3.855219135,3.546359471,-0.495104266,-0.472129238,-7.676511695,7.148325915,Jun,Alabama,AL,-0.000304298,0.004167285,-0.004530222
982,2,6,10,2016,129,133.3,491395,0.000271269,Cardiopulmonary,Female,0.268706277,0.258505097,-0.641421879,1.182814726,0.547162093,0.533203003,-1.261745711,2.385923771,Jun,Delaware,DE,0.002003915,0.009169106,-0.004972263
983,2,6,11,2016,99,102.3,357940,0.000285802,Cardiopulmonary,Female,-0.01333905,-0.015244835,-0.748557727,0.717341863,-0.008560296,-0.012215534,-1.482363293,1.457770725,Jun,District of Columbia,DC,-0.000153988,0.007245877,-0.007561189
984,2,6,12,2016,3051,3152.7,10542288,0.000299053,Cardiopulmonary,Female,-7.750339944,-8.214116487,-24.28948771,6.488069654,-15.41812133,-16.31422406,-48.32641662,13.28790302,Jun,Florida,FL,-0.00269227,0.002126539,-0.007961156
985,2,6,13,2016,1225,1265.833333,5289906,0.000239292,Cardiopulmonary,Female,0.278176416,0.307368678,-5.020195153,5.449360453,0.569843021,0.650962193,-9.997526466,10.9800637,Jun,Georgia,GA,0.000250913,0.004448458,-0.004098118
986,2,6,16,2016,201,207.7,839608,0.000247377,Cardiopulmonary,Female,0.992234708,0.980884591,-0.27225599,2.276833029,2.012901854,1.991410258,-0.534365806,4.60422448,Jun,Idaho,ID,0.004880023,0.011327528,-0.001354507
987,2,6,17,2016,1671,1726.7,6509748,0.000265248,Cardiopulmonary,Female,1.70448354,1.81063585,-4.261628296,8.503586558,3.441084629,3.65243121,-8.485198426,17.0690205,Jun,Illinois,IL,0.001083564,0.005088921,-0.002550346
988,2,6,18,2016,963,995.1,3363491,0.000295853,Cardiopulmonary,Female,-0.244924401,-0.228559344,-4.072574702,3.597964171,-0.468897513,-0.431324004,-8.113959286,7.241949144,Jun,Indiana,IN,-0.000237341,0.003736204,-0.00422905
989,2,6,19,2016,468,483.6,1575574,0.000306936,Cardiopulmonary,Female,-0.815165786,-0.791758421,-2.97306907,1.226305482,-1.615669579,-1.569777852,-5.914998835,2.464499391,Jun,Iowa,IA,-0.001691791,0.002620311,-0.006352712
990,2,6,20,2016,415,428.8333333,1459530,0.000293816,Cardiopulmonary,Female,0.784721279,0.77457573,-1.141436252,2.650916501,1.577846777,1.562554468,-2.253316145,5.332496253,Jun,Kansas,KS,0.001866448,0.006387751,-0.002750449
991,2,6,21,2016,695,718.1666667,2250421,0.000319125,Cardiopulmonary,Female,0.178563713,0.139883698,-2.690649468,3.002875468,0.369934558,0.304261332,-5.348937534,6.027467654,Jun,Kentucky,KY,0.000201272,0.004320684,-0.003871438
992,2,6,22,2016,683,705.7666667,2392296,0.000295016,Cardiopulmonary,Female,-1.741290788,-1.727825075,-4.988227234,1.453835076,-3.424385982,-3.40037085,-9.836359749,2.96332848,Jun,Louisiana,LA,-0.002529759,0.002128602,-0.007303407
993,2,6,23,2016,202,208.7333333,678894,0.000307461,Cardiopulmonary,Female,-0.075012344,-0.073718121,-1.323306142,1.169821777,-0.140982072,-0.136134607,-2.626881259,2.353071246,Jun,Maine,ME,-0.000364941,0.005791197,-0.006551021
994,2,6,24,2016,723,747.1,3101981,0.000240846,Cardiopulmonary,Female,2.084523653,2.073526683,-1.230771759,5.326336136,4.20043215,4.179838582,-2.434356543,10.71222431,Jun,Maryland,MD,0.002867948,0.007366993,-0.001702312
995,2,6,25,2016,858,886.6,3506128,0.000252872,Cardiopulmonary,Female,0.400066837,0.379273258,-4.063749286,4.681048429,0.810633011,0.780847176,-8.063820346,9.414537092,Jun,Massachusetts,MA,0.000442043,0.005455767,-0.004736305
996,2,6,26,2016,1610,1663.666667,5043554,0.00032986,Cardiopulmonary,Female,7.679238971,7.619482184,1.287828705,13.84830288,15.42187737,15.31546965,2.587782292,27.82526092,Jun,Michigan,MI,0.004732598,0.00860143,0.000799894
997,2,6,27,2016,539,556.9666667,2772322,0.000200903,Cardiopulmonary,Female,0.254051745,0.198740345,-2.210568863,2.405399892,0.519583344,0.411379207,-4.407348184,4.829031683,Jun,Minnesota,MN,0.00036872,0.004462709,-0.004101241
998,2,6,28,2016,504,520.8,1539934,0.000338196,Cardiopulmonary,Female,-1.489995269,-1.490137453,-3.805869391,0.86625226,-2.967226019,-2.952646443,-7.553355298,1.793641924,Jun,Mississippi,MS,-0.002956622,0.001718754,-0.007551328
999,2,6,29,2016,993,1026.1,3100965,0.000330897,Cardiopulmonary,Female,0.029822281,0.015843874,-3.990028266,4.012423384,0.076334173,0.052283078,-7.955826167,8.051225393,Jun,Missouri,MO,1.60E-05,0.004040708,-0.004018155
1000,2,6,30,2016,118,121.9333333,517745,0.000235508,Cardiopulmonary,Female,0.521466485,0.538080529,-0.091111058,1.173766862,1.05179671,1.085005329,-0.178520505,2.365413908,Jun,Montana,MT,0.004560004,0.009947177,-0.000772128
1001,2,6,31,2016,208,214.9333333,956445,0.000224721,Cardiopulmonary,Female,-0.269746445,-0.282736046,-1.392555008,0.672684266,-0.531891235,-0.558449471,-2.773194951,1.349139096,Jun,Nebraska,NE,-0.001359308,0.003234059,-0.006694976
1002,2,6,32,2016,342,353.4,1466061,0.000241054,Cardiopulmonary,Female,1.029851043,1.038439213,-0.709330795,2.811367427,2.089414704,2.107199244,-1.401673027,5.670453866,Jun,Nevada,NV,0.003036372,0.008220373,-0.002074067
1003,2,6,33,2016,176,181.8666667,673935,0.000269858,Cardiopulmonary,Female,-0.227040479,-0.216897228,-1.303274276,0.848556882,-0.443231814,-0.422306039,-2.595596416,1.717176779,Jun,New Hampshire,NH,-0.001232371,0.004821346,-0.007404967
